'Time';'Channel';'PU';'Read';'Write'
0.198274;0;0;4471
0.32366;0;1;4467
0.423432;0;2;4455
0.521511;0;3;4475
0.621492;0;4;4440
0.72244;0;5;4440
0.830458;0;6;4452
0.941691;0;7;4460
0.94187;1;0;4424
1.04682;1;1;4443
1.1458;1;2;4449
1.2435;1;3;4455
1.34361;1;4;4477
1.44761;1;5;4465
1.54637;1;6;4456
1.64952;1;7;4440
1.64963;2;0;4437
1.75371;2;1;4444
1.85347;2;2;4445
1.95181;2;3;4459
2.05005;2;4;4449
2.14865;2;5;4476
2.24611;2;6;4463
2.34373;2;7;4460
2.34389;3;0;4435
2.44841;3;1;4444
2.55075;3;2;4458
2.65513;3;3;4469
2.75965;3;4;4456
2.86598;3;5;4415
2.97727;3;6;4465
3.08762;3;7;4448
3.08836;0;0;;0
3.08855;0;1;;0
3.08872;0;2;;0
3.0888;0;3;;0
3.08886;0;4;;0
3.08892;0;5;;0
3.08899;0;6;;0
3.08905;0;7;;0
3.08911;1;0;;0
3.08916;1;1;;0
3.08922;1;2;;0
3.08927;1;3;;0
3.08933;1;4;;0
3.08938;1;5;;0
3.08944;1;6;;0
3.08951;1;7;;0
3.08957;2;0;;0
3.08963;2;1;;0
3.08968;2;2;;0
3.08975;2;3;;0
3.08982;2;4;;0
3.08988;2;5;;0
3.08992;2;6;;0
3.08997;2;7;;0
3.09002;3;0;;0
3.09008;3;1;;0
3.09014;3;2;;0
3.09018;3;3;;0
3.09022;3;4;;0
3.09026;3;5;;0
3.0903;3;6;;0
3.09035;3;7;;0
32.2416;0;0;3850
32.3366;0;1;3858
32.4318;0;2;3819
32.5253;0;3;3775
32.6196;0;4;3790
32.7123;0;5;3815
32.8054;0;6;3841
32.8978;0;7;3816
32.8981;1;0;3767
32.9869;1;1;3813
33.0742;1;2;3832
33.161;1;3;3851
33.2497;1;4;3841
33.3395;1;5;3836
33.4292;1;6;3842
33.517;1;7;3771
33.5173;2;0;3793
33.6104;2;1;3820
33.7063;2;2;3854
33.8034;2;3;3823
33.8952;2;4;3819
33.9855;2;5;3801
34.0776;2;6;3859
34.168;2;7;3808
34.1682;3;0;3799
34.258;3;1;3775
